source_name,source_id,target_name,target_id,number_of_potential_synapses_mean,number_of_potential_synapses_stdev
"CA3c Pyramidal (e)03223p",2004,"CA3 Pyramidal (e)23223p",2000,0.02571750449137805,0.007665176671097202
"CA3c Pyramidal (e)03223p",2004,"CA3c Pyramidal (e)03223p",2004,0.019308423567782382,N/A
"CA3c Pyramidal (e)03223p",2004,"CA3 Granule (e)22100",2001,0.000982514101398611,0.00002792102648732820
"CA3c Pyramidal (e)03223p",2004,"CA3 Axo-Axonic (i)22232",2028,0.012119651591757343,N/A
"CA3c Pyramidal (e)03223p",2004,"CA3 Horizontal Axo-Axonic (i)00012",2047,0.010277211167180575,0.002830994923486088
"CA3c Pyramidal (e)03223p",2004,"CA3 Basket (i)22232",2043,0.009857879325152488,N/A
"CA3c Pyramidal (e)03223p",2004,"CA3 Basket CCK+ (i)22232",2044,0.006303473933925408,N/A
"CA3c Pyramidal (e)03223p",2004,"CA3 Bistratified (i)03333",2045,0.010525423672834442,N/A
"CA3c Pyramidal (e)03223p",2004,"CA3 Interneuron Specific Oriens (i)01113",2021,0.018101492414209268,0.005178451679248962
"CA3c Pyramidal (e)03223p",2004,"CA3 Ivy (i)03333",2046,0.004206281975367682,0.00013313233014423674
"CA3c Pyramidal (e)03223p",2004,"CA3 LMR-Targeting (i)33200",2005,0.000905439001803357,N/A
"CA3c Pyramidal (e)03223p",2004,"CA3 Lucidum ORAX (i)03311",2013,0.004915464619960234,0.0015773292321182286
"CA3c Pyramidal (e)03223p",2004,"CA3 Lucidum-Radiatum (i)03300",2014,0.0038969030520991247,0.0014731788888325496
"CA3c Pyramidal (e)03223p",2004,"CA3 Mossy Fiber-Associated (i)03330p",2036,0.005813711321221391,0.00009569484817023929
"CA3c Pyramidal (e)03223p",2004,"CA3 Mossy Fiber-Associated ORDEN (i)02332p",2035,0.010718905375784342,N/A
"CA3c Pyramidal (e)03223p",2004,"CA3 O-LM (i)11003",2009,0.020162673583781217,N/A
"CA3c Pyramidal (e)03223p",2004,"CA3 QuadD-LM (i)12222",2049,0.004897142513860503,N/A
"CA3c Pyramidal (e)03223p",2004,"CA3 Radiatum (i)03000",2023,0.012291999808917183,0.008991198064305629
"CA3c Pyramidal (e)03223p",2004,"CA3 R-LM (i)12000",2008,0.008629901013124622,N/A
"CA3c Pyramidal (e)03223p",2004,"CA3 SO-SO (i)00003",2022,0.008975439832212197,N/A
"CA3c Pyramidal (e)03223p",2004,"CA3 Trilaminar (i)01113p",2020,0.021177971017381197,0.003091077651236759
"CA3 Granule (e)22100",2001,"CA3 Pyramidal (e)23223p",2000,0.002739050288186382,0.0004809075970218378
"CA3 Granule (e)22100",2001,"CA3c Pyramidal (e)03223p",2004,0.006488747279897942,0.001021716486105574
"CA3 Granule (e)22100",2001,"CA3 Axo-Axonic (i)22232",2028,0.007250952453071547,0.0011417331176114746
"CA3 Granule (e)22100",2001,"CA3 Basket (i)22232",2043,0.005840251583497391,0.0009196045197120579
"CA3 Granule (e)22100",2001,"CA3 Basket CCK+ (i)22232",2044,0.0014656018368821074,0.00023077329016158165
"CA3 Granule (e)22100",2001,"CA3 Bistratified (i)03333",2045,0.008100178590084873,0.0012754520478133475
"CA3 Granule (e)22100",2001,"CA3 Ivy (i)03333",2046,0.002072638510995301,0.0005453058252086145
"CA3 Granule (e)22100",2001,"CA3 LMR-Targeting (i)33200",2005,0.002035243332551379,0.00032046889428815906
"CA3 Granule (e)22100",2001,"CA3 Lucidum ORAX (i)03311",2013,0.004014673937958137,0.0010261338840376433
"CA3 Granule (e)22100",2001,"CA3 Lucidum-Radiatum (i)03300",2014,0.004709096279845721,0.0025208160764188647
"CA3 Granule (e)22100",2001,"CA3 Spiny Lucidum Dentate-Projecting (i)01320p",2019,0.012803491707538011,0.002838850461133334
"CA3 Granule (e)22100",2001,"CA3 Mossy Fiber-Associated (i)03330p",2036,0.0031174371329739663,0.001750064830341493
"CA3 Granule (e)22100",2001,"CA3 Mossy Fiber-Associated ORDEN (i)02332p",2035,0.0031054019031299448,0.0004889757889386306
"CA3 Granule (e)22100",2001,"CA3 QuadD-LM (i)12222",2049,0.0019196582355428932,0.00030226889449350847
"CA3 Bistratified (i)03333",2045,"CA3 Pyramidal (e)23223p",2000,0.09099557306145449,0.026602149030602516
"CA3 Bistratified (i)03333",2045,"CA3c Pyramidal (e)03223p",2004,0.08224811522677909,N/A
"CA3 Bistratified (i)03333",2045,"CA3 Granule (e)22100",2001,0.0020267547100998426,0.00005759619313703512
"CA3 Bistratified (i)03333",2045,"CA3 Axo-Axonic (i)22232",2028,0.05796360882540211,N/A
"CA3 Bistratified (i)03333",2045,"CA3 Horizontal Axo-Axonic (i)00012",2047,0.03653121278009505,0.01006300992038593
"CA3 Bistratified (i)03333",2045,"CA3 Basket (i)22232",2043,0.04836148963406727,N/A
"CA3 Bistratified (i)03333",2045,"CA3 Basket CCK+ (i)22232",2044,0.01834848690735842,N/A
"CA3 Bistratified (i)03333",2045,"CA3 Bistratified (i)03333",2045,0.048208720454770024,N/A
"CA3 Bistratified (i)03333",2045,"CA3 Interneuron Specific Oriens (i)01113",2021,0.06434327953992663,0.01840724269344582
"CA3 Bistratified (i)03333",2045,"CA3 Ivy (i)03333",2046,0.021517871367335684,0.0015905594458919482
"CA3 Bistratified (i)03333",2045,"CA3 LMR-Targeting (i)33200",2005,0.004393855004199034,N/A
"CA3 Bistratified (i)03333",2045,"CA3 Lucidum ORAX (i)03311",2013,0.015122655730752887,0.0034049072408526442
"CA3 Bistratified (i)03333",2045,"CA3 Lucidum-Radiatum (i)03300",2014,0.013883440916436264,0.004263473391901363
"CA3 Bistratified (i)03333",2045,"CA3 Spiny Lucidum Dentate-Projecting (i)01320p",2019,0.01589137128966499,0.0024806972758279885
"CA3 Bistratified (i)03333",2045,"CA3 Mossy Fiber-Associated (i)03330p",2036,0.021030608852954207,0.00209427279017494
"CA3 Bistratified (i)03333",2045,"CA3 Mossy Fiber-Associated ORDEN (i)02332p",2035,0.04174114356331282,N/A
"CA3 Bistratified (i)03333",2045,"CA3 O-LM (i)11003",2009,0.07166992162785163,N/A
"CA3 Bistratified (i)03333",2045,"CA3 QuadD-LM (i)12222",2049,0.02295358765715577,N/A
"CA3 Bistratified (i)03333",2045,"CA3 Radiatum (i)03000",2023,0.02535624524249143,0.018547268685845435
"CA3 Bistratified (i)03333",2045,"CA3 R-LM (i)12000",2008,0.017801976074590373,N/A
"CA3 Bistratified (i)03333",2045,"CA3 SO-SO (i)00003",2022,0.03190395691708213,N/A
"CA3 Bistratified (i)03333",2045,"CA3 Trilaminar (i)01113p",2020,0.07527888187772654,0.010987495883876533
"CA3 Interneuron Specific Oriens (i)01113",2021,"CA3 Axo-Axonic (i)22232",2028,0.04315587212414446,0.010376628353728882
"CA3 Interneuron Specific Oriens (i)01113",2021,"CA3 Horizontal Axo-Axonic (i)00012",2047,0.022612284771312573,0.013590684015254016
"CA3 Interneuron Specific Oriens (i)01113",2021,"CA3 Basket (i)22232",2043,0.03693263957936545,0.006863354105988958
"CA3 Interneuron Specific Oriens (i)01113",2021,"CA3 Basket CCK+ (i)22232",2044,0.01870622942446034,0.0020006311202274253
"CA3 Interneuron Specific Oriens (i)01113",2021,"CA3 Bistratified (i)03333",2045,0.04017974039364957,0.006825949309597656
"CA3 Interneuron Specific Oriens (i)01113",2021,"CA3 Interneuron Specific Oriens (i)01113",2021,0.03982754607232082,0.02413428477448304
"CA3 Interneuron Specific Oriens (i)01113",2021,"CA3 Ivy (i)03333",2046,0.01669277396786691,0.002154331429203705
"CA3 Interneuron Specific Oriens (i)01113",2021,"CA3 LMR-Targeting (i)33200",2005,0.0052352098482856425,0.0005498589786770273
"CA3 Interneuron Specific Oriens (i)01113",2021,"CA3 Lucidum ORAX (i)03311",2013,0.018082374090081028,0.00447536963193797
"CA3 Interneuron Specific Oriens (i)01113",2021,"CA3 Lucidum-Radiatum (i)03300",2014,0.0165787349510663,0.00534783005619646
"CA3 Interneuron Specific Oriens (i)01113",2021,"CA3 Spiny Lucidum Dentate-Projecting (i)01320p",2019,0.023146960871611603,0.004164896825694593
"CA3 Interneuron Specific Oriens (i)01113",2021,"CA3 Mossy Fiber-Associated (i)03330p",2036,0.0212701945750026,0.003185919882909328
"CA3 Interneuron Specific Oriens (i)01113",2021,"CA3 Mossy Fiber-Associated ORDEN (i)02332p",2035,0.033466467732760206,0.006135017414996718
"CA3 Interneuron Specific Oriens (i)01113",2021,"CA3 O-LM (i)11003",2009,0.04436263003755711,0.02369804214141077
"CA3 Interneuron Specific Oriens (i)01113",2021,"CA3 QuadD-LM (i)12222",2049,0.01641582696837965,0.004023181975966952
"CA3 Interneuron Specific Oriens (i)01113",2021,"CA3 Radiatum (i)03000",2023,0.030462819595699006,0.02262915782569518
"CA3 Interneuron Specific Oriens (i)01113",2021,"CA3 R-LM (i)12000",2008,0.021387172289153638,0.002769969209152865
"CA3 Interneuron Specific Oriens (i)01113",2021,"CA3 SO-SO (i)00003",2022,0.019748081277329868,0.010549213649550766
"CA3 Interneuron Specific Oriens (i)01113",2021,"CA3 Trilaminar (i)01113p",2020,0.04659652348614758,0.02580377785618761
"CA3 Ivy (i)03333",2046,"CA3 Pyramidal (e)23223p",2000,0.04542214045646861,0.02490757220972155
"CA3 Ivy (i)03333",2046,"CA3c Pyramidal (e)03223p",2004,0.044866472815893156,0.011817120699205133
"CA3 Ivy (i)03333",2046,"CA3 Granule (e)22100",2001,0.001993899445711359,0.0002317854488009379
"CA3 Ivy (i)03333",2046,"CA3 Axo-Axonic (i)22232",2028,0.029757913054774963,0.010097452192320448
"CA3 Ivy (i)03333",2046,"CA3 Horizontal Axo-Axonic (i)00012",2047,0.01489990686487726,0.012541051326813383
"CA3 Ivy (i)03333",2046,"CA3 Basket (i)22232",2043,0.025840483954825397,0.006615242383149807
"CA3 Ivy (i)03333",2046,"CA3 Basket CCK+ (i)22232",2044,0.014537988862249843,0.001522957991245843
"CA3 Ivy (i)03333",2046,"CA3 Bistratified (i)03333",2045,0.02860701128677725,0.006498857265966659
"CA3 Ivy (i)03333",2046,"CA3 Interneuron Specific Oriens (i)01113",2021,0.026243554472082733,0.022181583204955488
"CA3 Ivy (i)03333",2046,"CA3 Ivy (i)03333",2046,0.011897193655020375,0.0018730160391476375
"CA3 Ivy (i)03333",2046,"CA3 LMR-Targeting (i)33200",2005,0.0039189003733014136,0.00040692798583318913
"CA3 Ivy (i)03333",2046,"CA3 Lucidum ORAX (i)03311",2013,0.014081123540308436,0.003559705784138283
"CA3 Ivy (i)03333",2046,"CA3 Lucidum-Radiatum (i)03300",2014,0.012724246294055936,0.004057158298007561
"CA3 Ivy (i)03333",2046,"CA3 Spiny Lucidum Dentate-Projecting (i)01320p",2019,0.013093958772311,0.003005580680937538
"CA3 Ivy (i)03333",2046,"CA3 Mossy Fiber-Associated (i)03330p",2036,0.016281955573909088,0.002246777844373924
"CA3 Ivy (i)03333",2046,"CA3 Mossy Fiber-Associated ORDEN (i)02332p",2035,0.024175192707681516,0.005869560638682154
"CA3 Ivy (i)03333",2046,"CA3 O-LM (i)11003",2009,0.029231856158082447,0.023249089793704197
"CA3 Ivy (i)03333",2046,"CA3 QuadD-LM (i)12222",2049,0.011306096860071346,0.003923042115286215
"CA3 Ivy (i)03333",2046,"CA3 Radiatum (i)03000",2023,0.024945200858486886,0.018461985542022698
"CA3 Ivy (i)03333",2046,"CA3 R-LM (i)12000",2008,0.01751339224762134,0.0019741142040750792
"CA3 Ivy (i)03333",2046,"CA3 SO-SO (i)00003",2022,0.013012598008916788,0.010349361940022912
"CA3 Ivy (i)03333",2046,"CA3 Trilaminar (i)01113p",2020,0.03070383498139378,0.02482761000592859
"CA3 LMR-Targeting (i)33200",2005,"CA3 Pyramidal (e)23223p",2000,0.16876273934946223,0.021116589017096385
"CA3 LMR-Targeting (i)33200",2005,"CA3c Pyramidal (e)03223p",2004,0.0124818071894413,N/A
"CA3 LMR-Targeting (i)33200",2005,"CA3 Granule (e)22100",2001,0.12392635072862235,0.040908960514521656
"CA3 LMR-Targeting (i)33200",2005,"CA3 Axo-Axonic (i)22232",2028,0.101866850828979,N/A
"CA3 LMR-Targeting (i)33200",2005,"CA3 Basket (i)22232",2043,0.1282540313560129,N/A
"CA3 LMR-Targeting (i)33200",2005,"CA3 Basket CCK+ (i)22232",2044,0.06684907806809885,N/A
"CA3 LMR-Targeting (i)33200",2005,"CA3 Bistratified (i)03333",2045,0.006884261129863029,N/A
"CA3 LMR-Targeting (i)33200",2005,"CA3 Ivy (i)03333",2046,0.0037801564678588656,0.00003748387724979880
"CA3 LMR-Targeting (i)33200",2005,"CA3 LMR-Targeting (i)33200",2005,0.08071999240670943,N/A
"CA3 LMR-Targeting (i)33200",2005,"CA3 Lucidum ORAX (i)03311",2013,0.006615287316033918,0.0021227873393839325
"CA3 LMR-Targeting (i)33200",2005,"CA3 Lucidum-Radiatum (i)03300",2014,0.005244495754823224,0.0019826206413874558
"CA3 LMR-Targeting (i)33200",2005,"CA3 Mossy Fiber-Associated (i)03330p",2036,0.007824157782803815,0.00012878719800764164
"CA3 LMR-Targeting (i)33200",2005,"CA3 Mossy Fiber-Associated ORDEN (i)02332p",2035,0.007781051323966546,N/A
"CA3 LMR-Targeting (i)33200",2005,"CA3 QuadD-LM (i)12222",2049,0.002046642836034842,N/A
"CA3 LMR-Targeting (i)33200",2005,"CA3 Radiatum (i)03000",2023,0.016542710956442407,0.012100455014816264
"CA3 LMR-Targeting (i)33200",2005,"CA3 R-LM (i)12000",2008,0.011614217398479294,N/A
"CA3 Lucidum ORAX (i)03311",2013,"CA3 Pyramidal (e)23223p",2000,0.027272930869904455,0.008218904265843345
"CA3 Lucidum ORAX (i)03311",2013,"CA3c Pyramidal (e)03223p",2004,0.027517534790200915,0.005973293821854701
"CA3 Lucidum ORAX (i)03311",2013,"CA3 Granule (e)22100",2001,0.001404680345809583,0.0005823007019999289
"CA3 Lucidum ORAX (i)03311",2013,"CA3 Axo-Axonic (i)22232",2028,0.016935742946512667,0.002748294979410858
"CA3 Lucidum ORAX (i)03311",2013,"CA3 Horizontal Axo-Axonic (i)00012",2047,0.00842136519392353,0.0027061316375525278
"CA3 Lucidum ORAX (i)03311",2013,"CA3 Basket (i)22232",2043,0.015227379219221637,0.0029618838440084666
"CA3 Lucidum ORAX (i)03311",2013,"CA3 Basket CCK+ (i)22232",2044,0.009645521502576287,0.003347152375182627
"CA3 Lucidum ORAX (i)03311",2013,"CA3 Bistratified (i)03333",2045,0.016525021296197078,0.0033969015655449593
"CA3 Lucidum ORAX (i)03311",2013,"CA3 Interneuron Specific Oriens (i)01113",2021,0.014832747493006178,0.004902018807356307
"CA3 Lucidum ORAX (i)03311",2013,"CA3 Ivy (i)03333",2046,0.007434779143798091,0.001872254674046369
"CA3 Lucidum ORAX (i)03311",2013,"CA3 LMR-Targeting (i)33200",2005,0.0021291294499106578,0.000607682395750734
"CA3 Lucidum ORAX (i)03311",2013,"CA3 Lucidum ORAX (i)03311",2013,0.008673934498883238,0.0037368264183724937
"CA3 Lucidum ORAX (i)03311",2013,"CA3 Lucidum-Radiatum (i)03300",2014,0.0075024965082255745,0.0033412173486824345
"CA3 Lucidum ORAX (i)03311",2013,"CA3 Spiny Lucidum Dentate-Projecting (i)01320p",2019,0.006957883146215855,0.0021683766193544506
"CA3 Lucidum ORAX (i)03311",2013,"CA3 Mossy Fiber-Associated (i)03330p",2036,0.01048951921370002,0.003565192872826025
"CA3 Lucidum ORAX (i)03311",2013,"CA3 Mossy Fiber-Associated ORDEN (i)02332p",2035,0.015048515419349031,0.0035882410182634015
"CA3 Lucidum ORAX (i)03311",2013,"CA3 O-LM (i)11003",2009,0.016521723137997785,0.0027338393839197728
"CA3 Lucidum ORAX (i)03311",2013,"CA3 QuadD-LM (i)12222",2049,0.0066733094249086045,0.001149114957358735
"CA3 Lucidum ORAX (i)03311",2013,"CA3 Radiatum (i)03000",2023,0.017573621098875284,0.014766894971298591
"CA3 Lucidum ORAX (i)03311",2013,"CA3 R-LM (i)12000",2008,0.01233799323812484,0.005102599254138941
"CA3 Lucidum ORAX (i)03311",2013,"CA3 SO-SO (i)00003",2022,0.007354666102855078,0.0012169720845474476
"CA3 Lucidum ORAX (i)03311",2013,"CA3 Trilaminar (i)01113p",2020,0.017353679427472804,0.0038289793977057326
"CA3 Lucidum-Radiatum (i)03300",2014,"CA3 Pyramidal (e)23223p",2000,0.012578253241531754,0.004184792588356485
"CA3 Lucidum-Radiatum (i)03300",2014,"CA3c Pyramidal (e)03223p",2004,0.018850643603839607,0.0035800193056969307
"CA3 Lucidum-Radiatum (i)03300",2014,"CA3 Granule (e)22100",2001,0.0016910168243742078,0.00031831755759631356
"CA3 Lucidum-Radiatum (i)03300",2014,"CA3 Axo-Axonic (i)22232",2028,0.009177957710001051,0.0024925775437427845
"CA3 Lucidum-Radiatum (i)03300",2014,"CA3 Basket (i)22232",2043,0.009916770043862513,0.0022559240778975407
"CA3 Lucidum-Radiatum (i)03300",2014,"CA3 Basket CCK+ (i)22232",2044,0.01035157948473488,0.0018604493952606308
"CA3 Lucidum-Radiatum (i)03300",2014,"CA3 Bistratified (i)03333",2045,0.012409367344472205,0.0029845077369227966
"CA3 Lucidum-Radiatum (i)03300",2014,"CA3 Ivy (i)03333",2046,0.005756826915005456,0.0011210758799319882
"CA3 Lucidum-Radiatum (i)03300",2014,"CA3 LMR-Targeting (i)33200",2005,0.002464231466958882,0.0006906344800558092
"CA3 Lucidum-Radiatum (i)03300",2014,"CA3 Lucidum ORAX (i)03311",2013,0.010246962488661563,0.0033921128113938164
"CA3 Lucidum-Radiatum (i)03300",2014,"CA3 Lucidum-Radiatum (i)03300",2014,0.00880298542348864,0.0033525695941616406
"CA3 Lucidum-Radiatum (i)03300",2014,"CA3 Spiny Lucidum Dentate-Projecting (i)01320p",2019,0.005698725422260868,0.004042265513701936
"CA3 Lucidum-Radiatum (i)03300",2014,"CA3 Mossy Fiber-Associated (i)03330p",2036,0.011393593196328093,0.002230424606764134
"CA3 Lucidum-Radiatum (i)03300",2014,"CA3 Mossy Fiber-Associated ORDEN (i)02332p",2035,0.011333109038454971,0.002084096158140477
"CA3 Lucidum-Radiatum (i)03300",2014,"CA3 QuadD-LM (i)12222",2049,0.003471805262715467,0.0007659925085065533
"CA3 Lucidum-Radiatum (i)03300",2014,"CA3 Radiatum (i)03000",2023,0.021155908553876855,0.01596775757830321
"CA3 Lucidum-Radiatum (i)03300",2014,"CA3 R-LM (i)12000",2008,0.014853026317998032,0.0027638940198062216
"CA3 Spiny Lucidum Dentate-Projecting (i)01320p",2019,"CA3 Pyramidal (e)23223p",2000,0.007562329273294978,0.006215003698792007
"CA3 Spiny Lucidum Dentate-Projecting (i)01320p",2019,"CA3c Pyramidal (e)03223p",2004,0.011257560723847754,0.008204822122672756
"CA3 Spiny Lucidum Dentate-Projecting (i)01320p",2019,"CA3 Granule (e)22100",2001,0.0010283974947829367,0.0008692078456150411
"CA3 Spiny Lucidum Dentate-Projecting (i)01320p",2019,"CA3 Axo-Axonic (i)22232",2028,0.00535082558777549,0.0030719152487223215
"CA3 Spiny Lucidum Dentate-Projecting (i)01320p",2019,"CA3 Basket (i)22232",2043,0.005845035875782811,0.0037669782104054637
"CA3 Spiny Lucidum Dentate-Projecting (i)01320p",2019,"CA3 Basket CCK+ (i)22232",2044,0.0062487009473052,0.00498311682317449
"CA3 Spiny Lucidum Dentate-Projecting (i)01320p",2019,"CA3 Bistratified (i)03333",2045,0.007288989318417412,0.004535464977016114
"CA3 Spiny Lucidum Dentate-Projecting (i)01320p",2019,"CA3 Ivy (i)03333",2046,0.003435066446637695,0.00248737021568337
"CA3 Spiny Lucidum Dentate-Projecting (i)01320p",2019,"CA3 LMR-Targeting (i)33200",2005,0.0014338537916169657,0.0008050604280412641
"CA3 Spiny Lucidum Dentate-Projecting (i)01320p",2019,"CA3 Lucidum ORAX (i)03311",2013,0.00610394712217086,0.0046561839927118
"CA3 Spiny Lucidum Dentate-Projecting (i)01320p",2019,"CA3 Lucidum-Radiatum (i)03300",2014,0.005203685933679255,0.003823520050043909
"CA3 Spiny Lucidum Dentate-Projecting (i)01320p",2019,"CA3 Spiny Lucidum Dentate-Projecting (i)01320p",2019,0.0030581953507249847,0.0007164815763626994
"CA3 Spiny Lucidum Dentate-Projecting (i)01320p",2019,"CA3 Mossy Fiber-Associated (i)03330p",2036,0.006829831218406496,0.005158598821063535
"CA3 Spiny Lucidum Dentate-Projecting (i)01320p",2019,"CA3 Mossy Fiber-Associated ORDEN (i)02332p",2035,0.006793430628587583,0.005113671833599948
"CA3 Spiny Lucidum Dentate-Projecting (i)01320p",2019,"CA3 QuadD-LM (i)12222",2049,0.002050291927343656,0.0013469964522423673
"CA3 Spiny Lucidum Dentate-Projecting (i)01320p",2019,"CA3 Radiatum (i)03000",2023,0.0128660360104432,0.014376668083430404
"CA3 Spiny Lucidum Dentate-Projecting (i)01320p",2019,"CA3 R-LM (i)12000",2008,0.009032917257359004,0.007630360237180308
"CA3 Mossy Fiber-Associated (i)03330p",2036,"CA3 Pyramidal (e)23223p",2000,0.013370845233647908,0.004688202151864789
"CA3 Mossy Fiber-Associated (i)03330p",2036,"CA3c Pyramidal (e)03223p",2004,0.027417710423598286,0.010087288105526884
"CA3 Mossy Fiber-Associated (i)03330p",2036,"CA3 Granule (e)22100",2001,0.0009700438042773098,0.00021383106389814634
"CA3 Mossy Fiber-Associated (i)03330p",2036,"CA3 Axo-Axonic (i)22232",2028,0.019619854152968727,0.010190200831584294
"CA3 Mossy Fiber-Associated (i)03330p",2036,"CA3 Basket (i)22232",2043,0.018641484368903467,0.00847912812275533
"CA3 Mossy Fiber-Associated (i)03330p",2036,"CA3 Basket CCK+ (i)22232",2044,0.008957414626649254,0.0024032286466060216
"CA3 Mossy Fiber-Associated (i)03330p",2036,"CA3 Bistratified (i)03333",2045,0.021590022853370337,0.01121088950108379
"CA3 Mossy Fiber-Associated (i)03330p",2036,"CA3 Ivy (i)03333",2046,0.009391307346842355,0.003564899531419745
"CA3 Mossy Fiber-Associated (i)03330p",2036,"CA3 LMR-Targeting (i)33200",2005,0.004218885881807797,0.0027671255545313627
"CA3 Mossy Fiber-Associated (i)03330p",2036,"CA3 Lucidum ORAX (i)03311",2013,0.011411774038496504,0.00591096702162892
"CA3 Mossy Fiber-Associated (i)03330p",2036,"CA3 Lucidum-Radiatum (i)03300",2014,0.011540605067320645,0.007687832776958522
"CA3 Mossy Fiber-Associated (i)03330p",2036,"CA3 Spiny Lucidum Dentate-Projecting (i)01320p",2019,0.024791881988388935,0.017816697098994458
"CA3 Mossy Fiber-Associated (i)03330p",2036,"CA3 Mossy Fiber-Associated (i)03330p",2036,0.012874100512070726,0.005332098862444129
"CA3 Mossy Fiber-Associated (i)03330p",2036,"CA3 Mossy Fiber-Associated ORDEN (i)02332p",2035,0.014103099980632375,0.004807497554093404
"CA3 Mossy Fiber-Associated (i)03330p",2036,"CA3 QuadD-LM (i)12222",2049,0.006782938149508265,0.002911762728895942
"CA3 Mossy Fiber-Associated (i)03330p",2036,"CA3 Radiatum (i)03000",2023,0.012135986893057787,0.009265000841726033
